date,country,arrivals,arrivals_male,arrivals_female,X
2020-09-01,SVK,32,29,3,0.0
2020-10-01,SVK,17,15,2,0.0
2020-11-01,SVK,4,4,0,0.0
2020-12-01,SVK,0,0,0,0.0
2021-01-01,SVK,9,8,1,0.0
2021-02-01,SVK,11,11,0,0.0
2021-03-01,SVK,12,10,2,0.0
2021-04-01,SVK,11,8,3,0.0
2021-05-01,SVK,7,5,2,0.0
2021-06-01,SVK,0,0,0,0.0
2021-07-01,SVK,2,2,0,0.0
2021-08-01,SVK,11,6,5,0.0
2021-09-01,SVK,6,5,1,0.0
2021-10-01,SVK,11,9,2,0.0
2021-11-01,SVK,20,18,2,0.0
2021-12-01,SVK,10,4,6,0.0
2022-01-01,SVK,34,28,6,0.0
2022-02-01,SVK,13,10,3,0.0
2022-03-01,SVK,44,25,19,0.0
2022-04-01,SVK,80,51,29,0.0
2022-05-01,SVK,133,89,44,0.0
2022-06-01,SVK,128,56,72,0.0
2022-07-01,SVK,284,152,132,0.0
2022-08-01,SVK,290,153,137,0.0
2022-09-01,SVK,208,119,89,0.0
2022-10-01,SVK,276,162,114,0.0
2022-11-01,SVK,355,198,157,0.0
2022-12-01,SVK,343,174,169,0.0
2023-01-01,SVK,623,348,275,0.0
2023-02-01,SVK,633,342,291,0.0
2023-03-01,SVK,565,317,248,0.0
2023-04-01,SVK,401,234,167,0.0
2023-05-01,SVK,361,215,146,0.0
2023-06-01,SVK,183,105,78,0.0
2023-07-01,SVK,457,241,216,0.0
2023-08-01,SVK,337,173,164,0.0
2023-09-01,SVK,332,193,139,0.0
2023-10-01,SVK,462,266,196,0.0
2023-11-01,SVK,526,291,235,0.0
2023-12-01,SVK,537,293,244,0.0
2024-01-01,SVK,761,413,348,0.0
2024-02-01,SVK,925,504,421,0.0
2024-03-01,SVK,1055,548,507,0.0
2024-04-01,SVK,491,256,235,0.0
2024-05-01,SVK,392,223,169,0.0
2024-06-01,SVK,388,212,176,0.0
2024-07-01,SVK,464,243,221,0.0
2020-01-01,SVN,205,123,82,0.0
2020-02-01,SVN,385,212,173,0.0
2020-03-01,SVN,64,34,30,0.0
2020-04-01,SVN,0,0,0,0.0
2020-05-01,SVN,0,0,0,0.0
2020-06-01,SVN,0,0,0,0.0
2020-07-01,SVN,2,0,2,0.0
2020-08-01,SVN,1,1,0,0.0
2020-09-01,SVN,1,1,0,0.0
2020-10-01,SVN,0,0,0,0.0
2020-11-01,SVN,4,4,0,0.0
2020-12-01,SVN,0,0,0,0.0
2021-01-01,SVN,2,1,1,0.0
2021-02-01,SVN,0,0,0,0.0
2021-03-01,SVN,2,2,0,0.0
2021-04-01,SVN,1,1,0,0.0
2021-05-01,SVN,2,2,0,0.0
2021-06-01,SVN,2,2,0,0.0
2021-07-01,SVN,0,0,0,0.0
2021-08-01,SVN,2,1,1,0.0
2021-09-01,SVN,0,0,0,0.0
2021-10-01,SVN,4,3,1,0.0
2021-11-01,SVN,2,1,1,0.0
2021-12-01,SVN,3,2,1,0.0
2022-01-01,SVN,3,3,0,0.0
2022-02-01,SVN,8,5,3,0.0
2022-03-01,SVN,3,2,1,0.0
2022-04-01,SVN,24,16,8,0.0
2022-05-01,SVN,35,14,21,0.0
2022-06-01,SVN,34,21,13,0.0
2022-07-01,SVN,107,70,37,0.0
2022-08-01,SVN,85,49,36,0.0
2022-09-01,SVN,70,41,29,0.0
2022-10-01,SVN,93,59,34,0.0
2022-11-01,SVN,94,56,38,0.0
2022-12-01,SVN,90,51,39,0.0
2023-01-01,SVN,159,96,63,0.0
2023-02-01,SVN,239,120,119,0.0
2023-03-01,SVN,174,91,83,0.0
2023-04-01,SVN,211,114,97,0.0
2023-05-01,SVN,96,61,35,0.0
2023-06-01,SVN,96,57,39,0.0
2023-07-01,SVN,243,121,122,0.0
2023-08-01,SVN,189,97,92,0.0
2023-09-01,SVN,165,89,76,0.0
2023-10-01,SVN,171,101,70,0.0
2023-11-01,SVN,229,130,99,0.0
2023-12-01,SVN,255,144,111,0.0
2024-01-01,SVN,424,224,200,0.0
2024-02-01,SVN,499,277,222,0.0
2024-03-01,SVN,376,192,184,0.0
2024-04-01,SVN,260,132,128,0.0
2024-05-01,SVN,159,88,71,0.0
2024-06-01,SVN,217,108,109,0.0
2024-07-01,SVN,579,291,288,0.0
2020-01-01,SWE,4792,2680,2112,0.0
2020-02-01,SWE,3960,2148,1812,0.0
2020-03-01,SWE,1380,756,624,0.0
2020-04-01,SWE,3,3,0,0.0
2020-05-01,SWE,1,1,0,0.0
2020-06-01,SWE,0,0,0,0.0
2020-07-01,SWE,39,30,9,0.0
2020-08-01,SWE,17,13,4,0.0
2020-09-01,SWE,10,7,3,0.0
2020-10-01,SWE,22,16,6,0.0
2020-11-01,SWE,25,20,5,0.0
2020-12-01,SWE,22,17,5,0.0
2021-01-01,SWE,30,26,4,0.0
2021-02-01,SWE,28,25,3,0.0
2021-03-01,SWE,28,26,2,0.0
2021-04-01,SWE,34,29,5,0.0
2021-05-01,SWE,39,33,6,0.0
2021-06-01,SWE,11,10,1,0.0
2021-07-01,SWE,27,24,3,0.0
2021-08-01,SWE,35,26,9,0.0
2021-09-01,SWE,51,38,13,0.0
2021-10-01,SWE,39,33,6,0.0
2021-11-01,SWE,29,28,1,0.0
2021-12-01,SWE,82,55,27,0.0
2022-01-01,SWE,87,60,27,0.0
2022-02-01,SWE,71,53,18,0.0
2022-03-01,SWE,92,72,20,0.0
2022-04-01,SWE,543,355,188,0.0
2022-05-01,SWE,632,429,203,0.0
2022-06-01,SWE,727,482,245,0.0
2022-07-01,SWE,1000,617,383,0.0
2022-08-01,SWE,782,526,256,0.0
2022-09-01,SWE,1018,675,343,0.0
2022-10-01,SWE,1224,735,489,0.0
2022-11-01,SWE,1465,901,564,0.0
2022-12-01,SWE,1780,1009,771,0.0
2023-01-01,SWE,2179,1240,939,0.0
2023-02-01,SWE,2412,1325,1087,0.0
2023-03-01,SWE,2159,1244,915,0.0
2023-04-01,SWE,1562,926,636,0.0
2023-05-01,SWE,1052,660,392,0.0
2023-06-01,SWE,1114,698,416,0.0
2023-07-01,SWE,1492,901,591,0.0
2023-08-01,SWE,1199,774,425,0.0
2023-09-01,SWE,1222,827,395,0.0
2023-10-01,SWE,1563,897,666,0.0
2023-11-01,SWE,1951,1145,806,0.0
2023-12-01,SWE,2776,1572,1204,0.0
2024-01-01,SWE,3090,1736,1354,0.0
2024-02-01,SWE,3012,1604,1408,0.0
2024-03-01,SWE,2436,1347,1089,0.0
2024-04-01,SWE,1481,844,637,0.0
2024-05-01,SWE,1092,706,386,0.0
2024-06-01,SWE,1577,931,646,0.0
2024-07-01,SWE,1657,946,711,0.0
2020-01-01,SWZ,10,4,6,0.0
2020-02-01,SWZ,6,5,1,0.0
2020-03-01,SWZ,6,2,4,0.0
2020-04-01,SWZ,0,0,0,0.0
2020-05-01,SWZ,0,0,0,0.0
2020-06-01,SWZ,0,0,0,0.0
2020-07-01,SWZ,0,0,0,0.0
2020-08-01,SWZ,0,0,0,0.0
2020-09-01,SWZ,0,0,0,0.0
2020-10-01,SWZ,0,0,0,0.0
2020-11-01,SWZ,1,1,0,0.0
2020-12-01,SWZ,1,1,0,0.0
2021-01-01,SWZ,5,2,3,0.0
2021-02-01,SWZ,0,0,0,0.0
2021-03-01,SWZ,3,0,3,0.0
2021-04-01,SWZ,1,1,0,0.0
2021-05-01,SWZ,0,0,0,0.0
2021-06-01,SWZ,0,0,0,0.0
2021-07-01,SWZ,1,1,0,0.0
2021-08-01,SWZ,0,0,0,0.0
2021-09-01,SWZ,0,0,0,0.0
2021-10-01,SWZ,0,0,0,0.0
2021-11-01,SWZ,0,0,0,0.0
2021-12-01,SWZ,1,1,0,0.0
2022-01-01,SWZ,3,1,2,0.0
2022-02-01,SWZ,2,0,2,0.0
2022-03-01,SWZ,15,5,10,0.0
2022-04-01,SWZ,3,2,1,0.0
2022-05-01,SWZ,15,7,8,0.0
2022-06-01,SWZ,9,6,3,0.0
2022-07-01,SWZ,11,5,6,0.0
2022-08-01,SWZ,12,3,9,0.0
2022-09-01,SWZ,10,5,5,0.0
2022-10-01,SWZ,13,6,7,0.0
2022-11-01,SWZ,12,5,7,0.0
2022-12-01,SWZ,23,15,8,0.0
2023-01-01,SWZ,12,7,5,0.0
2023-02-01,SWZ,15,4,11,0.0
2023-03-01,SWZ,11,2,9,0.0
2023-04-01,SWZ,18,8,10,0.0
2023-05-01,SWZ,5,1,4,0.0
2023-06-01,SWZ,17,7,10,0.0
2023-07-01,SWZ,32,14,18,0.0
2023-08-01,SWZ,26,12,14,0.0
2023-09-01,SWZ,22,8,14,0.0
2023-10-01,SWZ,31,20,11,0.0
2023-11-01,SWZ,28,16,12,0.0
2023-12-01,SWZ,25,13,12,0.0
2024-01-01,SWZ,14,5,9,0.0
2024-02-01,SWZ,16,6,10,0.0
2024-03-01,SWZ,24,12,12,0.0
2024-04-01,SWZ,22,9,13,0.0
2024-05-01,SWZ,30,14,16,0.0
2024-06-01,SWZ,56,30,26,0.0
2024-07-01,SWZ,33,12,21,0.0
2020-01-01,SYC,170,84,86,0.0
2020-02-01,SYC,76,40,36,0.0
2020-03-01,SYC,25,8,17,0.0
2020-04-01,SYC,0,0,0,0.0
2020-05-01,SYC,0,0,0,0.0
2020-06-01,SYC,0,0,0,0.0
2020-07-01,SYC,0,0,0,0.0
2020-08-01,SYC,0,0,0,0.0
2020-09-01,SYC,5,1,4,0.0
2020-10-01,SYC,3,2,1,0.0
2020-11-01,SYC,1,0,1,0.0
2020-12-01,SYC,0,0,0,0.0
2021-01-01,SYC,2,0,2,0.0
2021-02-01,SYC,5,0,5,0.0
2021-03-01,SYC,13,8,5,0.0
2021-04-01,SYC,6,1,5,0.0
2021-05-01,SYC,12,6,6,0.0
2021-06-01,SYC,1,1,0,0.0
2021-07-01,SYC,3,2,1,0.0
2021-08-01,SYC,4,3,1,0.0
2021-09-01,SYC,18,5,13,0.0
2021-10-01,SYC,11,6,5,0.0
2021-11-01,SYC,15,8,7,0.0
2021-12-01,SYC,13,4,9,0.0
2022-01-01,SYC,19,6,13,0.0
2022-02-01,SYC,6,1,5,0.0
2022-03-01,SYC,18,5,13,0.0
2022-04-01,SYC,42,18,24,0.0
2022-05-01,SYC,40,22,18,0.0
2022-06-01,SYC,33,14,19,0.0
2022-07-01,SYC,44,20,24,0.0
2022-08-01,SYC,81,34,47,0.0
2022-09-01,SYC,66,31,35,0.0
2022-10-01,SYC,39,17,22,0.0
2022-11-01,SYC,43,15,28,0.0
2022-12-01,SYC,74,27,47,0.0
2023-01-01,SYC,79,32,47,0.0
2023-02-01,SYC,57,16,41,0.0
2023-03-01,SYC,64,25,39,0.0
2023-04-01,SYC,87,40,47,0.0
2023-05-01,SYC,60,23,37,0.0
2023-06-01,SYC,52,18,34,0.0
2023-07-01,SYC,54,20,34,0.0
2023-08-01,SYC,114,50,64,0.0
2023-09-01,SYC,122,51,71,0.0
2023-10-01,SYC,71,27,44,0.0
2023-11-01,SYC,71,30,41,0.0
2023-12-01,SYC,244,101,143,0.0
2024-01-01,SYC,171,71,100,0.0
2024-02-01,SYC,101,34,67,0.0
2024-03-01,SYC,59,21,38,0.0
2024-04-01,SYC,142,61,81,0.0
2024-05-01,SYC,63,29,34,0.0
2024-06-01,SYC,96,36,60,0.0
2024-07-01,SYC,94,35,59,0.0
2020-01-01,SYR,1070,696,374,0.0
2020-02-01,SYR,785,545,240,0.0
2020-03-01,SYR,341,268,73,0.0
2020-04-01,SYR,0,0,0,0.0
2020-05-01,SYR,0,0,0,0.0
2020-06-01,SYR,0,0,0,0.0
2020-07-01,SYR,1,1,0,0.0
2020-08-01,SYR,24,23,1,0.0
2020-09-01,SYR,43,41,2,0.0
2020-10-01,SYR,29,27,2,0.0
2020-11-01,SYR,8,6,2,0.0
2020-12-01,SYR,6,6,0,0.0
2021-01-01,SYR,10,5,5,0.0
2021-02-01,SYR,18,16,2,0.0
2021-03-01,SYR,51,30,21,0.0
2021-04-01,SYR,33,22,11,0.0
2021-05-01,SYR,29,19,10,0.0
2021-06-01,SYR,15,11,4,0.0
2021-07-01,SYR,20,12,8,0.0
2021-08-01,SYR,22,15,7,0.0
2021-09-01,SYR,22,16,6,0.0
2021-10-01,SYR,53,45,8,0.0
2021-11-01,SYR,47,35,12,0.0
2021-12-01,SYR,90,55,35,0.0
2022-01-01,SYR,98,66,32,0.0
2022-02-01,SYR,147,106,41,0.0
2022-03-01,SYR,132,81,51,0.0
2022-04-01,SYR,355,223,132,0.0
2022-05-01,SYR,455,266,189,0.0
2022-06-01,SYR,471,281,190,0.0
2022-07-01,SYR,558,314,244,0.0
2022-08-01,SYR,702,406,296,0.0
2022-09-01,SYR,723,441,282,0.0
2022-10-01,SYR,611,385,226,0.0
2022-11-01,SYR,523,339,184,0.0
2022-12-01,SYR,479,305,174,0.0
2023-01-01,SYR,513,337,176,0.0
2023-02-01,SYR,523,346,177,0.0
2023-03-01,SYR,574,415,159,0.0
2023-04-01,SYR,504,332,172,0.0
2023-05-01,SYR,622,447,175,0.0
2023-06-01,SYR,685,393,292,0.0
2023-07-01,SYR,834,493,341,0.0
2023-08-01,SYR,922,506,416,0.0
2023-09-01,SYR,787,488,299,0.0
2023-10-01,SYR,706,482,224,0.0
2023-11-01,SYR,832,553,279,0.0
2023-12-01,SYR,789,494,295,0.0
2024-01-01,SYR,763,484,279,0.0
2024-02-01,SYR,784,505,279,0.0
2024-03-01,SYR,463,321,142,0.0
2024-04-01,SYR,591,384,207,0.0
2024-05-01,SYR,683,453,230,0.0
2024-06-01,SYR,983,557,426,0.0
2024-07-01,SYR,1025,593,432,0.0
2020-01-01,TCA,0,0,0,0.0
2020-02-01,TCA,0,0,0,0.0
2020-03-01,TCA,0,0,0,0.0
2020-04-01,TCA,0,0,0,0.0
2020-05-01,TCA,0,0,0,0.0
2020-06-01,TCA,0,0,0,0.0
2020-07-01,TCA,0,0,0,0.0
2020-08-01,TCA,0,0,0,0.0
2020-09-01,TCA,0,0,0,0.0
2020-10-01,TCA,0,0,0,0.0
2020-11-01,TCA,0,0,0,0.0
2020-12-01,TCA,0,0,0,0.0
2021-01-01,TCA,0,0,0,0.0
2021-02-01,TCA,0,0,0,0.0
2021-03-01,TCA,0,0,0,0.0
2021-04-01,TCA,0,0,0,0.0
2021-05-01,TCA,0,0,0,0.0
2021-06-01,TCA,0,0,0,0.0
2021-07-01,TCA,0,0,0,0.0
2021-08-01,TCA,0,0,0,0.0
2021-09-01,TCA,0,0,0,0.0
2021-10-01,TCA,0,0,0,0.0
2021-11-01,TCA,0,0,0,0.0
2021-12-01,TCA,0,0,0,0.0
2022-01-01,TCA,0,0,0,0.0
2022-02-01,TCA,0,0,0,0.0
2022-03-01,TCA,0,0,0,0.0
2022-04-01,TCA,0,0,0,0.0
2022-05-01,TCA,0,0,0,0.0
2022-06-01,TCA,0,0,0,0.0
2022-07-01,TCA,0,0,0,0.0
2022-08-01,TCA,0,0,0,0.0
2022-09-01,TCA,0,0,0,0.0
2022-10-01,TCA,0,0,0,0.0
2022-11-01,TCA,0,0,0,0.0
2022-12-01,TCA,0,0,0,0.0
2023-01-01,TCA,0,0,0,0.0
2023-02-01,TCA,1,0,1,0.0
2023-03-01,TCA,0,0,0,0.0
2023-04-01,TCA,0,0,0,0.0
2023-05-01,TCA,0,0,0,0.0
2023-06-01,TCA,0,0,0,0.0
2023-07-01,TCA,0,0,0,0.0
2023-08-01,TCA,0,0,0,0.0
2023-09-01,TCA,0,0,0,0.0
2023-10-01,TCA,0,0,0,0.0
2023-11-01,TCA,0,0,0,0.0
2023-12-01,TCA,1,0,1,0.0
2024-01-01,TCA,0,0,0,
2024-02-01,TCA,1,0,1,0.0
2024-03-01,TCA,0,0,0,
2024-04-01,TCA,0,0,0,
2024-05-01,TCA,0,0,0,
2024-06-01,TCA,0,0,0,
2024-07-01,TCA,0,0,0,
2020-01-01,TCD,27,20,7,0.0
2020-02-01,TCD,26,23,3,0.0
2020-03-01,TCD,5,5,0,0.0
2020-04-01,TCD,1,1,0,0.0
2020-05-01,TCD,0,0,0,0.0
2020-06-01,TCD,0,0,0,0.0
2020-07-01,TCD,0,0,0,0.0
2020-08-01,TCD,0,0,0,0.0
2020-09-01,TCD,0,0,0,0.0
2020-10-01,TCD,0,0,0,0.0
2020-11-01,TCD,0,0,0,0.0
2020-12-01,TCD,0,0,0,0.0
2021-01-01,TCD,0,0,0,0.0
2021-02-01,TCD,0,0,0,0.0
2021-03-01,TCD,2,2,0,0.0
2021-04-01,TCD,3,3,0,0.0
2021-05-01,TCD,3,3,0,0.0
2021-06-01,TCD,0,0,0,0.0
2021-07-01,TCD,0,0,0,0.0
2021-08-01,TCD,2,1,1,0.0
2021-09-01,TCD,2,2,0,0.0
2021-10-01,TCD,1,1,0,0.0
2021-11-01,TCD,2,2,0,0.0
2021-12-01,TCD,4,3,1,0.0
2022-01-01,TCD,8,8,0,0.0
2022-02-01,TCD,4,3,1,0.0
2022-03-01,TCD,10,9,1,0.0
2022-04-01,TCD,13,9,4,0.0
2022-05-01,TCD,8,7,1,0.0
2022-06-01,TCD,11,8,3,0.0
2022-07-01,TCD,11,8,3,0.0
2022-08-01,TCD,15,9,6,0.0
2022-09-01,TCD,13,10,3,0.0
2022-10-01,TCD,10,8,2,0.0
2022-11-01,TCD,22,21,1,0.0
2022-12-01,TCD,19,11,8,0.0
2023-01-01,TCD,13,8,5,0.0
2023-02-01,TCD,10,8,2,0.0
2023-03-01,TCD,32,22,10,0.0
2023-04-01,TCD,22,17,5,0.0
2023-05-01,TCD,27,25,2,0.0
2023-06-01,TCD,26,18,8,0.0
2023-07-01,TCD,34,25,9,0.0
2023-08-01,TCD,22,16,6,0.0
2023-09-01,TCD,34,28,6,0.0
2023-10-01,TCD,48,35,13,0.0
2023-11-01,TCD,48,42,6,0.0
2023-12-01,TCD,29,26,3,0.0
2024-01-01,TCD,40,30,10,0.0
2024-02-01,TCD,35,27,8,0.0
2024-03-01,TCD,29,22,7,0.0
2024-04-01,TCD,22,18,4,0.0
2024-05-01,TCD,36,29,7,0.0
2024-06-01,TCD,41,34,7,0.0
2024-07-01,TCD,30,20,10,0.0
2020-01-01,TGO,16,14,2,0.0
2020-02-01,TGO,9,9,0,0.0
2020-03-01,TGO,4,4,0,0.0
2020-04-01,TGO,0,0,0,0.0
2020-05-01,TGO,0,0,0,0.0
2020-06-01,TGO,0,0,0,0.0
2020-07-01,TGO,0,0,0,0.0
2020-08-01,TGO,0,0,0,0.0
2020-09-01,TGO,0,0,0,0.0
2020-10-01,TGO,1,0,1,0.0
2020-11-01,TGO,0,0,0,0.0
2020-12-01,TGO,0,0,0,0.0
2021-01-01,TGO,0,0,0,0.0
2021-02-01,TGO,0,0,0,0.0
2021-03-01,TGO,0,0,0,0.0
2021-04-01,TGO,1,1,0,0.0
2021-05-01,TGO,1,1,0,0.0
2021-06-01,TGO,0,0,0,0.0
2021-07-01,TGO,1,1,0,0.0
2021-08-01,TGO,0,0,0,0.0
2021-09-01,TGO,0,0,0,0.0
2021-10-01,TGO,0,0,0,0.0
2021-11-01,TGO,3,3,0,0.0
2021-12-01,TGO,0,0,0,0.0
2022-01-01,TGO,0,0,0,0.0
2022-02-01,TGO,1,1,0,0.0
2022-03-01,TGO,1,1,0,0.0
2022-04-01,TGO,3,3,0,0.0
2022-05-01,TGO,3,2,1,0.0
2022-06-01,TGO,1,0,1,0.0
2022-07-01,TGO,1,1,0,0.0
2022-08-01,TGO,2,1,1,0.0
2022-09-01,TGO,9,7,2,0.0
2022-10-01,TGO,16,14,2,0.0
2022-11-01,TGO,2,1,1,0.0
2022-12-01,TGO,5,4,1,0.0
2023-01-01,TGO,2,1,1,0.0
2023-02-01,TGO,5,3,2,0.0
2023-03-01,TGO,10,10,0,0.0
2023-04-01,TGO,9,7,2,0.0
2023-05-01,TGO,6,5,1,0.0
2023-06-01,TGO,4,4,0,0.0
2023-07-01,TGO,12,8,4,0.0
2023-08-01,TGO,17,13,4,0.0
2023-09-01,TGO,11,7,4,0.0
2023-10-01,TGO,20,17,3,0.0
2023-11-01,TGO,13,10,3,0.0
2023-12-01,TGO,16,12,4,0.0
2024-01-01,TGO,11,10,1,0.0
2024-02-01,TGO,5,2,3,0.0
2024-03-01,TGO,11,10,1,0.0
2024-04-01,TGO,9,4,5,0.0
2024-05-01,TGO,13,10,3,0.0
2024-06-01,TGO,8,7,1,0.0
2024-07-01,TGO,13,8,5,0.0
2020-01-01,THA,165073,78096,86977,0.0
2020-02-01,THA,148430,70429,78001,0.0
2020-03-01,THA,86177,42731,43446,0.0
2020-04-01,THA,13950,13243,707,0.0
2020-05-01,THA,13137,12277,860,0.0
2020-06-01,THA,11904,11143,761,0.0
2020-07-01,THA,12722,11950,772,0.0
2020-08-01,THA,14922,13935,987,0.0
2020-09-01,THA,14738,13805,933,0.0
2020-10-01,THA,15325,14301,1024,0.0
2020-11-01,THA,17634,16430,1204,0.0
2020-12-01,THA,23324,22534,790,0.0
2021-01-01,THA,27961,27440,521,0.0
2021-02-01,THA,25581,25099,482,0.0
2021-03-01,THA,30565,30005,560,0.0
2021-04-01,THA,26270,25847,423,0.0
2021-05-01,THA,27298,26894,404,0.0
2021-06-01,THA,24622,24420,202,0.0
2021-07-01,THA,24628,24432,196,0.0
2021-08-01,THA,24054,23898,156,0.0
2021-09-01,THA,26849,26664,185,0.0
2021-10-01,THA,27544,27303,241,0.0
2021-11-01,THA,25951,25671,280,0.0
2021-12-01,THA,28042,27432,610,0.0
2022-01-01,THA,28647,27758,889,0.0
2022-02-01,THA,26276,25681,595,0.0
2022-03-01,THA,31127,30380,747,0.0
2022-04-01,THA,33669,28739,4930,0.0
2022-05-01,THA,64707,42853,21854,0.0
2022-06-01,THA,97628,58683,38945,0.0
2022-07-01,THA,129092,72851,56241,0.0
2022-08-01,THA,152050,88079,63971,0.0
2022-09-01,THA,136382,75636,60746,0.0
2022-10-01,THA,185888,99812,86076,0.0
2022-11-01,THA,168282,95582,72700,0.0
2022-12-01,THA,159886,87604,72282,0.0
2023-01-01,THA,190763,106008,84755,0.0
2023-02-01,THA,189555,105806,83749,0.0
2023-03-01,THA,237093,129492,107601,0.0
2023-04-01,THA,195057,101191,93866,0.0
2023-05-01,THA,215198,116336,98862,0.0
2023-06-01,THA,154219,83050,71169,0.0
2023-07-01,THA,210796,114233,96563,0.0
2023-08-01,THA,171417,92653,78764,0.0
2023-09-01,THA,184150,102283,81867,0.0
2023-10-01,THA,227509,120418,107091,0.0
2023-11-01,THA,190980,104631,86349,0.0
2023-12-01,THA,195485,104204,91281,0.0
2024-01-01,THA,210911,116279,94632,0.0
2024-02-01,THA,202799,107427,95372,0.0
2024-03-01,THA,225012,118422,106590,0.0
2024-04-01,THA,193811,97885,95926,0.0
2024-05-01,THA,203332,104998,98334,0.0
2024-06-01,THA,178996,90817,88179,0.0
2024-07-01,THA,189400,97363,92037,0.0
2020-01-01,TJK,150,102,48,0.0
2020-02-01,TJK,112,88,24,0.0
2020-03-01,TJK,57,44,13,0.0
2020-04-01,TJK,0,0,0,0.0
2020-05-01,TJK,0,0,0,0.0
2020-06-01,TJK,1,1,0,0.0
2020-07-01,TJK,0,0,0,0.0
2020-08-01,TJK,1,0,1,0.0
2020-09-01,TJK,0,0,0,0.0
2020-10-01,TJK,1,0,1,0.0
2020-11-01,TJK,2,2,0,0.0
2020-12-01,TJK,2,2,0,0.0
2021-01-01,TJK,0,0,0,0.0
2021-02-01,TJK,5,3,2,0.0
2021-03-01,TJK,1,1,0,0.0
2021-04-01,TJK,3,3,0,0.0
2021-05-01,TJK,0,0,0,0.0
2021-06-01,TJK,2,2,0,0.0
2021-07-01,TJK,9,5,4,0.0
2021-08-01,TJK,2,2,0,0.0
2021-09-01,TJK,1,0,1,0.0
2021-10-01,TJK,2,2,0,0.0
2021-11-01,TJK,5,3,2,0.0
2021-12-01,TJK,8,4,4,0.0
2022-01-01,TJK,6,5,1,0.0
2022-02-01,TJK,4,2,2,0.0
2022-03-01,TJK,3,2,1,0.0
2022-04-01,TJK,14,9,5,0.0
2022-05-01,TJK,29,12,17,0.0
2022-06-01,TJK,40,30,10,0.0
2022-07-01,TJK,79,48,31,0.0
2022-08-01,TJK,80,52,28,0.0
2022-09-01,TJK,156,120,36,0.0
2022-10-01,TJK,120,97,23,0.0
2022-11-01,TJK,105,74,31,0.0
2022-12-01,TJK,100,67,33,0.0
2023-01-01,TJK,101,68,33,0.0
2023-02-01,TJK,94,55,39,0.0
2023-03-01,TJK,106,66,40,0.0
2023-04-01,TJK,42,33,9,0.0
2023-05-01,TJK,94,67,27,0.0
2023-06-01,TJK,89,63,26,0.0
2023-07-01,TJK,139,94,45,0.0
2023-08-01,TJK,127,97,30,0.0
2023-09-01,TJK,111,69,42,0.0
2023-10-01,TJK,164,126,38,0.0
2023-11-01,TJK,148,108,40,0.0
2023-12-01,TJK,213,153,60,0.0
2024-01-01,TJK,211,140,71,0.0
2024-02-01,TJK,230,156,74,0.0
2024-03-01,TJK,108,64,44,0.0
2024-04-01,TJK,117,77,40,0.0
2024-05-01,TJK,150,117,33,0.0
2024-06-01,TJK,201,139,62,0.0
2024-07-01,TJK,218,153,65,0.0
2020-01-01,TKL,2,2,0,0.0
2020-02-01,TKL,0,0,0,0.0
2020-03-01,TKL,0,0,0,0.0
2020-04-01,TKL,0,0,0,0.0
2020-05-01,TKL,0,0,0,0.0
2020-06-01,TKL,0,0,0,0.0
2020-07-01,TKL,0,0,0,0.0
2020-08-01,TKL,0,0,0,0.0
2020-09-01,TKL,0,0,0,0.0
2020-10-01,TKL,0,0,0,0.0
2020-11-01,TKL,0,0,0,0.0
2020-12-01,TKL,0,0,0,0.0
2021-01-01,TKL,0,0,0,0.0
2021-02-01,TKL,0,0,0,0.0
2021-03-01,TKL,0,0,0,0.0
2021-04-01,TKL,0,0,0,0.0
2021-05-01,TKL,0,0,0,0.0
2021-06-01,TKL,0,0,0,0.0
2021-07-01,TKL,0,0,0,0.0
2021-08-01,TKL,0,0,0,0.0
2021-09-01,TKL,0,0,0,0.0
2021-10-01,TKL,0,0,0,0.0
2021-11-01,TKL,0,0,0,0.0
2021-12-01,TKL,0,0,0,0.0
2022-01-01,TKL,0,0,0,0.0
2022-02-01,TKL,0,0,0,0.0
2022-03-01,TKL,0,0,0,0.0
2022-04-01,TKL,0,0,0,0.0
2022-05-01,TKL,0,0,0,0.0
2022-06-01,TKL,0,0,0,0.0
2022-07-01,TKL,0,0,0,0.0
2022-08-01,TKL,0,0,0,0.0
2022-09-01,TKL,0,0,0,0.0
2022-10-01,TKL,0,0,0,0.0
2022-11-01,TKL,0,0,0,0.0
2022-12-01,TKL,0,0,0,0.0
2023-01-01,TKL,0,0,0,0.0
2023-02-01,TKL,0,0,0,0.0
2023-03-01,TKL,0,0,0,0.0
2023-04-01,TKL,0,0,0,0.0
2023-05-01,TKL,0,0,0,0.0
2023-06-01,TKL,0,0,0,0.0
2023-07-01,TKL,0,0,0,0.0
2023-08-01,TKL,0,0,0,0.0
2023-09-01,TKL,0,0,0,0.0
2023-10-01,TKL,0,0,0,0.0
2023-11-01,TKL,0,0,0,0.0
2023-12-01,TKL,0,0,0,
2024-01-01,TKL,0,0,0,
2024-02-01,TKL,0,0,0,
2024-03-01,TKL,0,0,0,
2024-04-01,TKL,0,0,0,
2024-05-01,TKL,0,0,0,
2024-06-01,TKL,0,0,0,
2024-07-01,TKL,0,0,0,
2020-01-01,TKM,234,132,102,0.0
2020-02-01,TKM,94,63,31,0.0
2020-03-01,TKM,31,19,12,0.0
2020-04-01,TKM,0,0,0,0.0
2020-05-01,TKM,0,0,0,0.0
2020-06-01,TKM,0,0,0,0.0
